3.95	56196.63002
3.96	34485.45545
3.97	16280.46
3.98	2737.120909
3.99	-4539.78
4	-9624.452731
4.01	-12640.95
4.02	-11608.09364
4.03	-9790.486361
4.04	-2832.308182
4.05	8155.979998
4.06	18961.62545
4.07	26761.02545
4.08	30493.54636
4.09	32820.07909
4.1	33419.83909
4.11	33034.68
4.12	31516.32273
4.13	27639.76091
4.14	22833.26182
4.15	17111.65909
4.16	11784.03545
4.17	7771.508182
4.18	4552.494545
4.19	1705.868182
4.2	-645.4636362
4.21	-2058.21
4.22	-2841.414545
4.23	-1962.392728
4.24	-377.4845455
4.25	636.987273
4.26	1528.838182
4.27	1536.741819
4.28	694.6609091
4.29	662.8172725
4.3	662.7600002
4.31	662.0727275
4.32	1485.597273
4.33	1854.09
4.34	2616.561818
4.35	3286.423636
4.36	3286.595455
4.37	3286.595455
4.38	3303.376364
4.39	2848.917273
4.4	3075.316364
4.41	3271.933636
4.42	4154.85
4.43	4995.384545
4.44	5915.986362
4.45	6787.734547
4.46	7257.084545
4.47	7650.949093
4.48	8545.778183
4.49	8664.447273
4.5	6783.983182
4.51	4903.519091
4.52	4420.366364
4.53	4829.007273
4.54	6210.99818
4.55	13848.43091
4.56	30268.40728
4.57	51423.75
4.58	77787.76091
4.59	105097.6309
4.6	133438.5818
4.61	167670.8919
4.62	203713.7073
4.63	237404.2172
4.64	263536.7318
4.65	276638.9564
4.66	284108.9236
4.67	288916.6255
4.68	292626.9245
4.69	293455.0882
4.7	289052.1327
4.71	281102.1628
4.72	270561.0027
4.73	258978.3382
4.74	247444.47
4.75	234661.3118
4.76	221501.5855
4.77	206329.5819
4.78	191512.2682
4.79	174951.9164
4.8	156748.5819
4.81	138125.0373
4.82	120289.1073
4.83	99429.40639
4.84	78772.85183
4.85	56196.63002
4.86	34485.45545
4.87	16280.46
4.88	2737.120909
4.89	-4539.78
4.9	-9624.452731
4.91	-12640.95
4.92	-11608.09364
4.93	-9790.486361
4.94	-2832.308182
4.95	8155.979998
4.96	18961.62545
4.97	26761.02545
4.98	30493.54636
4.99	32820.07909
5	33419.83909
5.01	33034.68
5.02	31516.32273
5.03	27639.76091
5.04	22833.26182
5.05	17111.65909
5.06	11784.03545
5.07	7771.508182
5.08	4552.494545
5.09	1705.868182
5.1	-645.4636362
5.11	-2058.21
5.12	-2841.414545
5.13	-1962.392728
5.14	-377.4845455
5.15	636.987273
5.16	1528.838182
5.17	1536.741819
5.18	694.6609091
5.19	662.8172725
5.2	662.7600002
5.21	662.0727275
5.22	1485.597273
5.23	1854.09
5.24	2616.561818
5.25	3286.423636
5.26	3286.595455
5.27	3286.595455
5.28	3303.376364
5.29	2848.917273
5.3	3075.316364
5.31	3271.933636
5.32	4154.85
5.33	4995.384545
5.34	5915.986362
5.35	6787.734547
5.36	7257.084545
5.37	7650.949093
5.38	8545.778183
5.39	8664.447273
5.4	6783.983182
